Year,id_cell,Temps_mean_mensu_grid_1,Precipitation_mean_mensu_grid_1,Temps_max_mensu_grid_1,Temps_min_mensu_grid_1,TAMPLI_mean_mensu_grid_1,Temps_mean_mensu_grid_2,Precipitation_mean_mensu_grid_2,Temps_max_mensu_grid_2,Temps_min_mensu_grid_2,TAMPLI_mean_mensu_grid_2,Temps_mean_mensu_grid_3,Precipitation_mean_mensu_grid_3,Temps_max_mensu_grid_3,Temps_min_mensu_grid_3,TAMPLI_mean_mensu_grid_3,Temps_mean_mensu_grid_4,Precipitation_mean_mensu_grid_4,Temps_max_mensu_grid_4,Temps_min_mensu_grid_4,TAMPLI_mean_mensu_grid_4,Temps_mean_mensu_grid_5,Precipitation_mean_mensu_grid_5,Temps_max_mensu_grid_5,Temps_min_mensu_grid_5,TAMPLI_mean_mensu_grid_5,Temps_mean_mensu_grid_6,Precipitation_mean_mensu_grid_6,Temps_max_mensu_grid_6,Temps_min_mensu_grid_6,TAMPLI_mean_mensu_grid_6,Temps_mean_mensu_grid_7,Precipitation_mean_mensu_grid_7,Temps_max_mensu_grid_7,Temps_min_mensu_grid_7,TAMPLI_mean_mensu_grid_7,Temps_mean_mensu_grid_8,Precipitation_mean_mensu_grid_8,Temps_max_mensu_grid_8,Temps_min_mensu_grid_8,TAMPLI_mean_mensu_grid_8,Temps_mean_mensu_grid_9,Precipitation_mean_mensu_grid_9,Temps_max_mensu_grid_9,Temps_min_mensu_grid_9,TAMPLI_mean_mensu_grid_9,Temps_mean_mensu_grid_10,Precipitation_mean_mensu_grid_10,Temps_max_mensu_grid_10,Temps_min_mensu_grid_10,TAMPLI_mean_mensu_grid_10,Temps_mean_mensu_grid_11,Precipitation_mean_mensu_grid_11,Temps_max_mensu_grid_11,Temps_min_mensu_grid_11,TAMPLI_mean_mensu_grid_11,Temps_mean_mensu_grid_12,Precipitation_mean_mensu_grid_12,Temps_max_mensu_grid_12,Temps_min_mensu_grid_12,TAMPLI_mean_mensu_grid_12,species,site,abondance,passage,scientific_name,french_name,abondance_capped,abondance_max_capped,abondance_mean_capped,abondance_sum_capped,Area_grid_tot_Urba,ValueSPred_Urba,Area_grid_tot_For,ValueSPred_For,Area_grid_tot_CC,ValueSPred_CC,Area_grid_tot_M,ValueSPred_M,Area_grid_tot_ZH,ValueSPred_ZH,mean_concentration_air_grid_max,mean_tii_grid_max,mean_tii_scale_grid_max,mean_concentration_water_grid_max,all_pesticide_exposure_grid_max,mean_concentration_air_grid_sum,mean_tii_grid_sum,mean_tii_scale_grid_sum,mean_concentration_water_grid_sum,all_pesticide_exposure_grid_sum,SurfBio_cell,nb_exp_cell,Long_route,nb_roads,Lum_max,Lum_median,Lum_mean,Lum_min
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,PARCAE,870547,9,only_1,Cyanistes caeruleus,Mésange bleue,9,9,9.0,9,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,PARCRI,870547,0,XXX,Lophophanes cristatus,Mésange huppée,0,0,0.0,0,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,PARMAJ,870547,6,only_1,Parus major,Mésange charbonnière,6,6,6.0,6,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,PASDOM,870547,6,only_1,Passer domesticus,Moineau domestique,6,6,6.0,6,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,PHOOCH,870547,1,only_1,Phoenicurus ochruros,Rougequeue noir,1,1,1.0,1,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,PHYCOL,870547,6,only_1,Phylloscopus collybita,Pouillot véloce,6,6,6.0,6,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,PICVIR,870547,0,XXX,Picus viridis,Pic vert,0,0,0.0,0,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,PRUMOD,870547,0,XXX,Prunella modularis,Accenteur mouchet,0,0,0.0,0,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,SITEUR,870547,0,XXX,Sitta europaea,Sittelle torchepot,0,0,0.0,0,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,STRDEC,870547,1,only_1,Streptopelia decaocto,Tourterelle turque,1,1,1.0,1,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,STRTUR,870547,3,only_1,Streptopelia turtur,Tourterelle des bois,3,3,3.0,3,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,STUVUL,870547,4,only_1,Sturnus vulgaris,Étourneau sansonnet,4,4,4.0,4,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,SYLATR,870547,8,only_1,Sylvia atricapilla,Fauvette à tête noire,8,8,8.0,8,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,TROTRO,870547,13,only_1,Troglodytes troglodytes,Troglodyte mignon,13,13,13.0,13,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,TURMER,870547,17,only_1,Turdus merula,Merle noir,17,17,17.0,17,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,TURPHI,870547,1,only_1,Turdus philomelos,Grive musicienne,1,1,1.0,1,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89494,5.53165322580645,3.82264927934111,17.0,-5.2,4.87483870967742,4.57544642857143,1.62636778115502,17.8,-8.8,6.87685714285714,9.15524193548387,6.68218793828892,22.5,-1.8,6.91329032258065,7.82020833333333,5.66268115942029,24.0,-3.1,7.78813333333333,14.4824596774194,1.88014336917563,32.7,2.1,10.4503225806452,16.7514583333333,1.86340579710145,35.0,1.3,12.2902666666667,18.2693548387097,5.52752230610844,33.5,5.9,10.7714838709677,19.2977822580645,2.07983870967742,37.0,4.5,11.3931612903226,12.7675,1.78644444444444,26.0,0.2,10.7302666666667,14.7552419354839,3.21749103942652,30.0,1.8,9.55354838709677,4.62229166666667,2.08555555555556,18.9,-7.0,6.84613333333333,1.16129032258065,2.07335203366059,15.0,-14.2,6.8858064516129,TURVIS,870547,0,XXX,Turdus viscivorus,Grive draine,0,0,0.0,0,,591572.004861041,,1546401.93403179,,3271553.26246521,,1280444.2441449,,,,,,,,,,,,,,,8277.82362176451,14.0,15,13.3015936432738,13.7352094650269,11
2001,89643,-1.11598071931776,5.85435483870968,14.0,-22.7,6.13438225293668,-0.184641387419165,2.08404761904762,19.9,-28.9,8.35965045592705,3.36969472253121,11.9671660287953,25.0,-24.3,7.26034127754242,2.39874074074074,6.64417383318026,23.5,-23.7,8.30698482445707,10.7035696228132,2.68887897300461,34.0,-14.4,10.0979906908545,11.0434544791097,6.83430188679245,34.1,-17.3,11.0590940766551,13.5960349462366,4.38665220737649,33.6,-9.4,10.7184000529004,15.1399208997652,4.47338240180287,34.0,-9.0,10.8524035770847,7.44589782886335,4.9308648018648,26.5,-16.0,8.65691860465116,9.7768339307049,2.79851925200899,29.0,-12.2,10.0922279442041,0.394074074074074,2.28815316297459,16.5,-22.8,6.09955070774636,-3.1392345110087,2.90713609573052,13.5,-30.4,6.25713956379987,APUAPU,740904,155,OK_1_and_2,Apus apus,Martinet noir,138,138,138.0,138,,556617.284438387,,767016.97071312,,4892971.9393571,,658919.893754915,,,,,,,,,,,,,,,8643.35345675108,12.0,23,15.6800913930016,15.6894445419312,13
2001,89643,-1.11598071931776,5.85435483870968,14.0,-22.7,6.13438225293668,-0.184641387419165,2.08404761904762,19.9,-28.9,8.35965045592705,3.36969472253121,11.9671660287953,25.0,-24.3,7.26034127754242,2.39874074074074,6.64417383318026,23.5,-23.7,8.30698482445707,10.7035696228132,2.68887897300461,34.0,-14.4,10.0979906908545,11.0434544791097,6.83430188679245,34.1,-17.3,11.0590940766551,13.5960349462366,4.38665220737649,33.6,-9.4,10.7184000529004,15.1399208997652,4.47338240180287,34.0,-9.0,10.8524035770847,7.44589782886335,4.9308648018648,26.5,-16.0,8.65691860465116,9.7768339307049,2.79851925200899,29.0,-12.2,10.0922279442041,0.394074074074074,2.28815316297459,16.5,-22.8,6.09955070774636,-3.1392345110087,2.90713609573052,13.5,-30.4,6.25713956379987,COLPAL,740904,2,OK_1_and_2,Columba palumbus,Pigeon ramier,2,2,2.0,2,,556617.284438387,,767016.97071312,,4892971.9393571,,658919.893754915,,,,,,,,,,,,,,,8643.35345675108,12.0,23,15.6800913930016,15.6894445419312,13
2001,89643,-1.11598071931776,5.85435483870968,14.0,-22.7,6.13438225293668,-0.184641387419165,2.08404761904762,19.9,-28.9,8.35965045592705,3.36969472253121,11.9671660287953,25.0,-24.3,7.26034127754242,2.39874074074074,6.64417383318026,23.5,-23.7,8.30698482445707,10.7035696228132,2.68887897300461,34.0,-14.4,10.0979906908545,11.0434544791097,6.83430188679245,34.1,-17.3,11.0590940766551,13.5960349462366,4.38665220737649,33.6,-9.4,10.7184000529004,15.1399208997652,4.47338240180287,34.0,-9.0,10.8524035770847,7.44589782886335,4.9308648018648,26.5,-16.0,8.65691860465116,9.7768339307049,2.79851925200899,29.0,-12.2,10.0922279442041,0.394074074074074,2.28815316297459,16.5,-22.8,6.09955070774636,-3.1392345110087,2.90713609573052,13.5,-30.4,6.25713956379987,CORCOR,740904,47,OK_1_and_2,Corvus corone,Corneille noire,47,47,47.0,47,,556617.284438387,,767016.97071312,,4892971.9393571,,658919.893754915,,,,,,,,,,,,,,,8643.35345675108,12.0,23,15.6800913930016,15.6894445419312,13
2001,89643,-1.11598071931776,5.85435483870968,14.0,-22.7,6.13438225293668,-0.184641387419165,2.08404761904762,19.9,-28.9,8.35965045592705,3.36969472253121,11.9671660287953,25.0,-24.3,7.26034127754242,2.39874074074074,6.64417383318026,23.5,-23.7,8.30698482445707,10.7035696228132,2.68887897300461,34.0,-14.4,10.0979906908545,11.0434544791097,6.83430188679245,34.1,-17.3,11.0590940766551,13.5960349462366,4.38665220737649,33.6,-9.4,10.7184000529004,15.1399208997652,4.47338240180287,34.0,-9.0,10.8524035770847,7.44589782886335,4.9308648018648,26.5,-16.0,8.65691860465116,9.7768339307049,2.79851925200899,29.0,-12.2,10.0922279442041,0.394074074074074,2.28815316297459,16.5,-22.8,6.09955070774636,-3.1392345110087,2.90713609573052,13.5,-30.4,6.25713956379987,CUCCAN,740904,4,OK_1_and_2,Cuculus canorus,Coucou gris,4,4,4.0,4,,556617.284438387,,767016.97071312,,4892971.9393571,,658919.893754915,,,,,,,,,,,,,,,8643.35345675108,12.0,23,15.6800913930016,15.6894445419312,13
2001,89643,-1.11598071931776,5.85435483870968,14.0,-22.7,6.13438225293668,-0.184641387419165,2.08404761904762,19.9,-28.9,8.35965045592705,3.36969472253121,11.9671660287953,25.0,-24.3,7.26034127754242,2.39874074074074,6.64417383318026,23.5,-23.7,8.30698482445707,10.7035696228132,2.68887897300461,34.0,-14.4,10.0979906908545,11.0434544791097,6.83430188679245,34.1,-17.3,11.0590940766551,13.5960349462366,4.38665220737649,33.6,-9.4,10.7184000529004,15.1399208997652,4.47338240180287,34.0,-9.0,10.8524035770847,7.44589782886335,4.9308648018648,26.5,-16.0,8.65691860465116,9.7768339307049,2.79851925200899,29.0,-12.2,10.0922279442041,0.394074074074074,2.28815316297459,16.5,-22.8,6.09955070774636,-3.1392345110087,2.90713609573052,13.5,-30.4,6.25713956379987,DENMAJ,740904,0,XXX,Dendrocopos major,Pic épeiche,0,0,0.0,0,,556617.284438387,,767016.97071312,,4892971.9393571,,658919.893754915,,,,,,,,,,,,,,,8643.35345675108,12.0,23,15.6800913930016,15.6894445419312,13
2001,89643,-1.11598071931776,5.85435483870968,14.0,-22.7,6.13438225293668,-0.184641387419165,2.08404761904762,19.9,-28.9,8.35965045592705,3.36969472253121,11.9671660287953,25.0,-24.3,7.26034127754242,2.39874074074074,6.64417383318026,23.5,-23.7,8.30698482445707,10.7035696228132,2.68887897300461,34.0,-14.4,10.0979906908545,11.0434544791097,6.83430188679245,34.1,-17.3,11.0590940766551,13.5960349462366,4.38665220737649,33.6,-9.4,10.7184000529004,15.1399208997652,4.47338240180287,34.0,-9.0,10.8524035770847,7.44589782886335,4.9308648018648,26.5,-16.0,8.65691860465116,9.7768339307049,2.79851925200899,29.0,-12.2,10.0922279442041,0.394074074074074,2.28815316297459,16.5,-22.8,6.09955070774636,-3.1392345110087,2.90713609573052,13.5,-30.4,6.25713956379987,EMBCIT,740904,3,OK_1_and_2,Emberiza citrinella,Bruant jaune,3,3,3.0,3,,556617.284438387,,767016.97071312,,4892971.9393571,,658919.893754915,,,,,,,,,,,,,,,8643.35345675108,12.0,23,15.6800913930016,15.6894445419312,13
2001,89643,-1.11598071931776,5.85435483870968,14.0,-22.7,6.13438225293668,-0.184641387419165,2.08404761904762,19.9,-28.9,8.35965045592705,3.36969472253121,11.9671660287953,25.0,-24.3,7.26034127754242,2.39874074074074,6.64417383318026,23.5,-23.7,8.30698482445707,10.7035696228132,2.68887897300461,34.0,-14.4,10.0979906908545,11.0434544791097,6.83430188679245,34.1,-17.3,11.0590940766551,13.5960349462366,4.38665220737649,33.6,-9.4,10.7184000529004,15.1399208997652,4.47338240180287,34.0,-9.0,10.8524035770847,7.44589782886335,4.9308648018648,26.5,-16.0,8.65691860465116,9.7768339307049,2.79851925200899,29.0,-12.2,10.0922279442041,0.394074074074074,2.28815316297459,16.5,-22.8,6.09955070774636,-3.1392345110087,2.90713609573052,13.5,-30.4,6.25713956379987,ERIRUB,740904,1,OK_1_and_2,Erithacus rubecula,Rougegorge familier,1,1,1.0,1,,556617.284438387,,767016.97071312,,4892971.9393571,,658919.893754915,,,,,,,,,,,,,,,8643.35345675108,12.0,23,15.6800913930016,15.6894445419312,13
