,Mean_temp_grid_allY,Mean_temp_max_grid_allY,Mean_Ampli_grid_allY,Mean_preci_grid_AllY,Tot_preci_grid_AllY,Max_temp_grid_allY,Mean_temp_grid_JanvMay,Mean_temp_max_grid_JanvMay,Mean_Ampli_grid_JanvMay,Mean_preci_grid_JanvMay,Tot_preci_grid_JanvMay,Mean_temp_grid_MayJuly,Mean_temp_max_grid_MayJuly,Mean_Ampli_grid_MayJuly,Mean_preci_grid_MayJuly,Tot_preci_grid_MayJuly,Mean_temp_grid_MayDec,Mean_temp_max_grid_MayDec,Mean_Ampli_grid_MayDec,Mean_preci_grid_MayDec,Tot_preci_grid_MayDec,ValueSPred_CC,Area_grid_tot_CC,ValueSPred_For,Area_grid_tot_For,ValueSPred_Urba,Area_grid_tot_Urba,ValueSPred_M,Area_grid_tot_M,ValueSPred_ZH,Area_grid_tot_ZH,mean_concentration_air_grid_max,mean_tii_grid_max,mean_tii_scale_grid_max,mean_concentration_water_grid_max,all_pesticide_exposure_grid_max,mean_concentration_air_grid_sum,mean_tii_grid_sum,mean_tii_scale_grid_sum,mean_concentration_water_grid_sum,all_pesticide_exposure_sum,SurfBio_cell,nb_exp_cell,Long_route,nb_roads,Lum_max,Lum_median,Lum_mean,Lum_min,nb_parcelle,nb_Culture,Cerales,Arboricultures,Vignes,OleagineuxProtea,LegumesFleurs,BoisEnergieSylvi,Prairie,Cerales_mean,Arboricultures_mean,Vignes_mean,OleagineuxProtea_mean,LegumesFleurs_mean,BoisEnergieSylvi_mean,Prairie_mean,nb_parcelle_mean,nb_Culture_mean,Length_idCell,Area_grid_tot_Urba_meanAlly,Area_grid_tot_M_meanAlly,Area_grid_tot_CC_meanAlly,Area_grid_tot_For_meanAlly,Area_grid_tot_ZH_meanAlly,cluster
MILCAL,1.0747978576029635,1.2390353294496377,-5.26815366919856,-3.761866420937364,1.36682069681876,1.5980385158495685,-0.6620075750513539,0.7018196379359268,-1.0876154040550243,-0.7725867651845533,0.14415070124613935,5.605618267195082,-7.7971219274284955,3.2227871901946465,0.960058667452135,0.03999819004238331,-0.16795990003065867,5.162983744358133,-3.745931831445382,-0.8091052601848414,0.5924247629471958,1.249436737219695,1.6430243459918414,-0.6023959833349322,2.50554183420671,-1.790217644561899,0.9859220486503515,3.223118191328687,0.5184306382500853,-1.6332285796212431,-0.8505963574638452,1.0544702557075112,-0.028300240663035235,-0.028300240663875695,2.228648717501985,-3.1313463960926837,-1.9983744360180051,3.300007685392735,3.3000076853933673,-5.151874942928308,1.8711016656560444,0.28160787138337057,-2.108035593711167,-3.084399887948756,3.2473854448976134,-3.0221653010440055,-0.40555249268963794,4.635890404606104,-1.819091925532813,1.080309769013383,-0.19646666813233188,-0.1982742216592636,-1.2019926871588196,0.40052300389750334,-0.38555680369995454,0.2556774754770659,-0.061227636078494796,-0.37709961734152564,-2.976863539592305,-2.35257346282748,1.6270059470371128,4.101803379008224,1.7015882444787525,4.574394615187365,1.1305183864688204,-2.056939291146644,-0.5401731065832038,-2.307348012988846,-0.1578060865110992,-3.4276635675806557,1.0764248253609185,-1.358163844038454,1.7035923447486916,0
STUVUL,16.92527696820252,6.344894947688009,-20.575408248508037,-0.5772236391887898,0.045207236342702906,-1.3667256835792345,1.7530107350152473,2.4167081427168644,4.411699909186336,2.42972528419227,-0.8979665868497942,2.847218551371727,-6.521050149108147,1.425131756971319,-4.311191808652075,4.1268399772546385,1.3959404699865932,-7.74986977329044,9.857422231240514,3.331128727057503,-11.401654092359651,2.7607394104834873,1.477730915908865,-1.0111305106963764,2.3998386422387643,7.3372923718848355,-0.014801969059554571,6.903477933738112,-1.8876592945816018,2.3390572062315944,-4.931347773279871,8.003111993564831,-0.04048783765196718,-0.040487837651551846,3.4524284402025436,0.4331816487464972,-6.298233019045973,4.947360735117373,4.947360735117421,-0.15595811983072175,-10.360809288184369,-5.48486425078971,-0.32667232157261017,8.007516124317068,-2.1204769621867725,3.995475583839754,-11.286884729953517,8.549656266015681,3.6607180723595723,-12.220260855059749,4.505897705121972,-7.638424086129716,-4.765087110283346,0.14314509278345877,1.3368981795002306,-2.5684343620763754,-5.090209151662512,2.118190850992116,14.39024149754343,-4.277354029056882,2.2101539698635393,-2.1342283646455686,-9.992389610302887,-5.539205405739283,-1.6319842026171207,16.4692330763406,-2.190381781438162,-1.2640226782985537,-2.968718979529438,1.5237522883395176,-0.6011398935180364,-3.4635966167036356,-2.049629709297052,2
PICVIR,0.5182778771941299,1.9004680950873822,2.6985024303445124,-1.2743593354484715,0.7408175418052855,-0.3940254595661632,-0.3469052217112867,0.6127296761562128,-1.7893242438433987,0.840757937266389,-0.36963051251623025,0.4565856643122795,-1.2041501087865962,0.19036507109945155,1.6302916883571557,-0.38400721106025193,1.2133131845910823,-0.44065280910075205,1.0328073407950016,0.11096606500324217,-0.49229368836271,0.534620892885701,0.0007604902512559208,0.004056889214641912,0.36073961562326506,-0.420002735019244,-0.24675481898395346,0.04179060055311176,-0.9324399590771255,1.0590297710278525,-1.6113891649934025,0.4018399302600578,0.01906596599234605,0.019065965992353204,-0.4699325550489273,1.4326698715068877,-2.47399358892386,-0.33007266167925114,-0.33007266167957866,0.4334070423636725,0.8270005506450081,-1.1302905649840016,0.46520811530520256,1.215983136651875,-1.2034703887855638,1.1342132037672559,-0.41645117131031273,-0.002540188558662441,0.05526946085269685,-0.049040641737962604,0.189435119169117,-0.822828515461709,-0.23364440562394964,-1.7438811882319987,-0.01836117512369553,-0.21336292897346565,-1.05161383171103,-1.6902618381548422,1.6040175055508856,1.2822569763247669,0.9674711568122374,-2.0810946633132565,-1.2377711625777477,-0.17502445493052834,-0.5729616641527526,0.8435592397546627,0.6504032212858444,0.3136525727396084,0.1438500333391661,0.7216900745365735,-0.16729540121460032,-0.32050978812800757,-0.3735114728104012,0
ALAARV,5.41275045529106,-8.135686313232066,-19.307697786177236,-7.59726460065606,-9.012888531816845,14.345841435038794,-1.9805195136536122,-2.2078766934114165,-6.108235094928701,3.2132336889003947,-2.914233083629573,6.102809007607784,-15.163727750419412,20.214974116982113,2.6943789343496305,-0.3668253243404773,-20.61812808865806,3.781224144189226,1.375708620577372,-1.9257487624685143,9.490570555041785,4.089639219467272,2.101521025714765,-2.096726643358369,2.573522130678221,-3.869684075279221,1.3428855498959573,4.911157229230338,2.5718406210608236,-2.9429768191917343,0.8471677440650414,-1.2875765673062851,-0.15025569476441425,-0.15025569476391026,-0.18415018253722304,4.854965093430407,-4.229036042921389,6.7426574343681365,6.74265743436862,-4.653598648644818,-1.8385204965707278,-1.2646149218411928,-0.04676680224947729,-9.1503706997482,4.489734062787277,-5.936935183461363,4.004924945701192,2.0475161943202966,-2.057078315159581,-0.728796681206614,0.03803111064591737,4.854066700594392,1.5678676773818319,-0.4176659528502917,1.2646328204489634,-1.0587001685471686,2.4872280182918582,0.24029831187598738,-0.2111699590550723,-5.21995239601182,-2.3020722316397775,8.550261140225237,-0.40674652519835897,6.99254073984041,1.2121505396631438,-1.6109132238488075,1.126519725865795,-18.88662824491744,-1.0385196693441956,-3.677519625734786,3.1675901836433753,-5.02284381896936,0.4509155127400361,0
EMBCIT,-2.9258624575188863,-7.004085725938692,-10.625319213114532,2.5309318976528346,-6.6295586649464875,5.5126669007489815,-2.4605030533578423,-0.32282922547088594,2.459103135033801,2.8220580759551526,-2.4736034722216647,5.463450608731434,3.775144662526513,6.4108584364202486,-0.2918598295081983,3.123730316713931,-9.912992209192904,-4.3331580706228685,-0.8641764519983143,-4.22051504787896,4.216747032215153,1.2080382911895002,-1.3623181303006227,0.6255852523840595,-0.3893718364069501,0.9987249312192854,0.1880605182034716,2.2309002274497196,0.54028690970511,-0.0452550525008458,0.26301987783709635,-2.6383231417232906,-0.03042979405164315,-0.030429794051038996,-1.3925726901243871,5.075213462571874,-3.605946890783826,-1.9978089582388614,-1.9978089582388592,-2.4414353168544034,5.505458561433128,-2.628220600226705,1.6658839458204335,1.2590787003769655,-2.61381415838885,-2.899347636832097,2.8236064587523306,0.24954962215139814,-1.536263114919864,1.2769707511823223,-0.7642107576206443,0.9446872101766184,0.601007066245019,-0.899813201818199,-0.2834729935466299,0.07422140576363287,-0.08550974288933225,-0.6254718933344109,0.044201718902662855,-1.486514885863646,-2.6445788090180256,0.10024221066689872,-3.0968439315303913,-2.5935985387868707,0.2376863213929009,-0.38092437762914194,2.0329236207542456,-0.8576080582302138,-2.718958405564505,-0.02207529205171999,0.02855856726647659,-1.1701163506800012,-0.3974012853684713,0
CUCCAN,1.149905971752202,3.4157073466063776,4.260417463184116,-3.0885849705783697,-1.6378813727517296,-3.2360280275773006,3.871169626593925,-0.04570084807154401,-7.146608177312496,1.5095819517739568,-2.8048844059999287,-2.17911188892188,8.406718518808,-4.0887630731324744,0.8291771559877736,0.8955115953522362,-0.8036423660725718,-6.649937530421739,6.595695094661396,-1.5136232639165172,4.470235218487383,0.01603259202725611,-0.5391202849891712,0.5936190926866471,0.2982805095676157,-2.3107592952287583,0.5957962886614697,0.9533654379928269,-1.1223216950668358,0.7448084571685676,0.7740321268010955,-2.0650445689117882,-0.9882349303381008,-0.9882349303384118,-2.308631715531716,3.493970966148958,0.612429202605743,-1.787472290362719,-1.787472290362745,0.8929524058357137,1.4143341667844536,-0.42662254826016605,-0.7555567431525533,-1.6456488423194067,-1.9500755269253558,1.0920619817505197,0.1942103343486876,-3.553138124505025,-0.35375140759248996,0.49144898000468984,-0.6130305365146375,-0.25829352786922655,0.5546482232066063,0.42334841338646995,-0.7531420112640251,0.26868832782724966,-0.259682450620165,-2.6469123615658487,1.7163590139527427,-1.1776878125112553,0.39317862706244455,-3.6672069039556914,-1.2943885773317492,-1.3138430527371752,-0.2474336931676382,0.13630001307022965,0.9801811409827297,0.864271653971636,0.9452343190599828,0.07363576194661439,-0.728413994366428,1.3306800790023114,-0.7900670020965637,0
PARCAE,4.484031541790258,2.323157401215841,-2.1812180508545267,1.182842859983919,4.880302110945339,-0.016244022835812007,1.2748085957126238,-0.706371017874704,-3.8655226236412585,-3.027229825862551,-1.372948152081945,-3.3235102959067615,1.9004900469723245,0.6752214377159063,1.2492855052088223,0.1325743922310564,-2.025649261091172,-8.885274988161322,6.942973292362271,0.8369420387436077,-5.292374083631034,-0.07712032863209234,-0.3596758567430848,0.7051686326368034,-0.778111187227988,1.3626197775806481,0.1306424273310621,-0.9086898915197358,-0.9328904524825836,1.443085727872625,-0.4926931245068469,2.9958893688139803,1.0130662708901712,1.0130662708906673,1.4935801562828568,-2.3664237073742167,0.9690829069881522,-3.8725948849984553,-3.8725948849984353,2.833155693064595,-3.3411896223160062,-5.7837116249205245,3.97540844684284,1.402220703425976,-4.37469645443159,0.6555310594681735,-2.4240585593880084,3.3873658702777982,-1.555724662592062,-1.4714225505487506,0.6417971347089606,-1.7620053916128526,-1.1828117413534665,-2.0965212002298403,-0.06112251371883889,-0.21559886708132606,-1.2276183118675723,-3.3199832637448594,5.351539472766007,0.08954760680793789,0.7462160769072691,-3.6612617407051724,-4.5508296178106304,3.225395919600783,-3.1693127252632918,1.5357203427939028,-0.3653681654753458,3.94772736559975,0.06917366212224113,1.9995886084969943,-1.271517960210856,0.4645478363422303,-2.4916901671071625,0
ERIRUB,8.702383497498733,5.598955184990031,8.023807938235324,0.6564519709672858,2.5769490601699405,-3.8437070884927422,5.180951336932339,-0.4310747504394128,-10.879447258755157,-0.9852791584051885,-1.9719791516054506,-10.553941503038022,5.257349846801427,-3.823214518105734,-3.206620599712942,0.34817961621404353,-3.881297509725913,-13.862301008060975,6.373183650891054,4.877629097219144,-1.8180964397797275,-2.339377799841661,-0.39151104931624586,2.1961222662956814,-1.8927043488498652,-4.047357188518115,0.3870377040637404,-2.714636851401962,-1.6789299287987927,-3.319028333141266,-0.9540061271662147,3.593492454764632,-0.4537653508999962,-0.4537653508998415,0.07641797840831985,-4.281671424803728,1.664509095793119,-2.09095157230073,-2.0909515723001273,4.175496168469893,-6.091510585874989,-3.481101429391469,-2.8463092956445584,2.655265762424189,-4.044977668427523,-1.213237723198526,-0.19429957264280778,1.5104074004898302,-0.16744243012057883,0.7810604331405717,1.2338068341446433,-2.7229349802085236,-1.0436200367333544,-0.5886046199931764,-1.171259551250369,-0.2763178946492854,-2.752202214564468,-4.9890248336401735,2.921348403265746,4.014519349738544,-2.215112833472203,-2.617406457696659,0.3552074728824555,7.382407406268525,0.4467357027665766,1.3237719975548474,-5.378071996025009,3.2136260212900813,-0.07170448416321511,1.1618163254463942,-2.1187042172715485,1.541058280962122,-1.7672517584539982,0
LUSMEG,-5.089194992110389,19.544932591848532,10.458617131286491,-12.543458706156155,-2.1368757817898496,-9.699695443550926,-0.5115845168135208,6.446570290996689,1.822297577246863,8.789289044480313,2.544964452573266,21.809338033372683,-12.184681265000092,-6.547509633717636,0.26331449775009436,-0.22771547403061387,13.673163558375867,6.793427815090137,-9.97698602458794,4.827735844281169,10.445839218018442,1.8727951205139248,0.8273860080275891,-0.5931374738620926,0.7588655892058674,-2.0701604362885972,-0.5357211066121356,1.844593978119663,-0.5784763990198806,4.531394207588618,-0.9735567682032349,-2.037156802454242,-0.4544469287335838,-0.4544469287321204,-1.0400362371198402,4.956941435699759,-4.294002474541638,1.916746914265879,1.9167469142663092,-0.5414130849965715,2.7422498608389128,-0.700363281707549,3.087286891196768,-1.1112270266354625,-0.006565668257130074,6.592114175076674,-4.61445437982952,-1.0772469464935681,0.1133320391048171,-0.17508417716007654,-1.288963410573832,1.1507324124390625,1.0598981851495375,0.32664726097032787,2.350275456073445,-0.1549011882000111,4.187051345206016,2.1721386661197744,1.5686940339856723,-1.2933782734829125,3.2568723795344585,-0.6805039887168682,-3.894088268157561,-3.5018016428430814,2.973103969417345,-0.8254490348112564,4.094724386231157,9.21256308844252,-0.18771793865788675,-2.361946684059363,1.0576867591001096,-0.22735862741248697,5.706720298715335,0
PARMAJ,-2.629273416735937,6.304497642540262,-7.149822594571689,0.1334371856301703,3.0251698935841334,-0.11283382414937064,-5.736263625727264,-4.976830502181301,4.846410115299802,-1.1513624295401494,-3.3310223658745866,21.7380626178763,1.8914531384084647,5.040971794890877,8.519009354175656,5.061289598724471,-7.103846019268457,-1.401004323135898,2.9127313378784523,3.1962990356484746,-6.593876459167975,-0.4843033077830706,-1.5294255011557911,0.046250823898808045,-0.8214415856180641,3.5302410793731185,0.1716789843948001,-0.8344681990635952,-0.08713156123895026,-1.9142692210066234,-2.766385182326078,3.190003716237564,0.3431397251501204,0.3431397251506219,0.7253127677646829,-2.0840751361164127,-1.5177437601247918,-2.896488951029961,-2.8964889510299567,4.967562428543794,-2.0694700767529235,-6.746093548707648,5.26854340386953,3.581949324348367,-5.5228925212546995,2.134715398950542,-0.38603487947688314,0.04536617717705842,-0.02497347006453788,-2.2126238219430285,-0.9672323775837154,-2.5764817541427787,0.41731342651813835,-1.9456596373722128,-1.47786576717848,0.1232828879130481,1.0420881091896923,-2.761326642026988,3.9573647205904394,0.25663433400121055,0.5385372653775105,-3.898082790712602,-6.8553585953194345,1.9450579018246053,-3.9074189235410106,0.1883867316900883,4.340950599035983,6.532687802820673,-1.0827699198752845,2.0006429121266307,-1.2256682507709256,1.1382166724250917,-1.6088993705585004,0
DENMAJ,1.8518582140830857,2.1047181894153804,-4.47563325884983,1.9362191094818526,1.1385635865296273,1.079292219678948,-0.9597347510725679,-1.5142573081366286,0.17049183756442074,-1.61434576227956,-1.3413656315081566,2.8839771581668905,1.33399828378752,4.849189931769773,3.974085170144822,1.529158107830911,-3.77053060191537,-0.9600156349404615,1.4862991934318193,0.00071256491772062,-2.9895881254973635,-0.3429318745332252,-0.06937320019877509,0.5266458846256503,0.30455469244856587,-1.4754153277713775,0.4556143760976196,-1.1271197371713404,-0.09534241291990361,1.3031912025312484,-1.6631839430749538,1.8011528522090638,0.7692080038590405,0.769208003859205,1.5766427920734547,-4.393436429085836,1.8140073090387474,-0.18120090596071758,-0.18120090596103522,2.797954278771937,-3.2584535535088075,-0.9248538730292813,-1.0843593757258467,0.7309659341514037,-2.2478128708666225,-0.3332364988444688,3.4201019737256355,-4.207131197866844,0.5650511859308655,-0.7210728259101243,0.18495789815613187,-1.0762471369365287,-1.2027026356558523,-0.9676642753367158,-0.3226532654219022,-0.10431083830830017,0.19936345592196264,-2.678211446429424,2.147849854638223,1.5010357616099985,0.2643053256573589,-2.587942712953083,-1.4190053990685667,-0.9310369638065552,-1.6898297933745978,0.3591552107257221,0.9496503925607325,0.31415938221053047,0.41813746703953064,0.5810540090960804,-0.6513286838998898,1.925173904746046,-1.4582181343713325,0
PHYCOL,13.225061473404184,-1.9797260453850012,-13.357396773070974,-4.022790444182853,-1.3074427400522537,4.916184320491191,5.148511352959799,-3.839667877008669,-1.6500139569795977,1.9935456993434402,-1.7973223575309942,-16.620428240454448,2.9839768472575856,4.612722640119636,-1.1764250645953143,1.46830419870171,-5.944126031303355,-8.160837345131402,5.383062713844671,1.9589637892256484,-0.16853152260011922,-0.8984616704169114,-0.6609595687375497,0.9785275137131167,-2.1796050569013965,-4.061628423152173,0.01579211766607478,-1.4564455836411683,-1.2105519890602898,2.3946132030881047,-3.6512281478347823,1.0133530496630845,0.2814509675127783,0.28145096751257637,1.0240772905265312,-1.6013410036612452,-0.44325640898578716,-3.920361008582325,-3.920361008581426,1.1424510005366726,1.0966286021325462,-0.38144552969138606,-0.4302676007201914,-1.560642501489165,-4.7346952977712045,-1.8313316523299212,4.378268682618174,-2.72680917304972,-1.013116222442109,-1.2386899137543401,0.9117997602988553,-1.166682102957634,-0.09467667997818476,-2.8229299785254645,-0.8731043472134171,-0.3283163930845588,-2.9528328726160886,-3.4789310507422395,4.992817897190149,0.5761226135871406,-0.20529082925549155,-3.6144880143500746,-1.9343886350009578,-1.8953577492996176,-5.8080179786175705,-0.7157970998253995,-1.4041621090776242,4.882394330801613,0.18206097815118705,1.2927412208811813,-1.949007543173595,1.743879874267571,-3.3270906641116436,0
FALTIN,-1.2118416656408935,1.3653700955423052,0.8275170353913416,-1.8930526112531323,-1.060330736282987,-0.7208724517175824,0.3140579299407428,1.429763915616115,-1.3845520159692142,1.2702406895820058,0.1957415577951962,2.6937267211695723,-0.601381367728696,-0.3864658663306233,0.4232374033098776,-0.49158104129984403,0.0464374327463128,0.915509608764805,-0.7032517746651485,1.46365507712482,0.9071495612447189,0.41221175566009355,0.2171865116738307,-0.13781451673989106,0.308147814691038,-0.17437275128427743,-0.17211096491393704,0.7263826208563742,-0.25534994399254246,0.6115589239677576,0.5012546140368559,0.3824656188948681,-0.06043266421690509,-0.06043266421686437,-0.06211684462871022,0.33863423329295145,-2.032913663873617,0.6464479409973272,0.6464479409974153,-0.22681572675630862,0.26315559106797737,0.5964366362576452,0.3321414768097192,-0.1492439625016668,0.46994910642940213,0.3499288610181386,-0.9062557297724031,1.2251129845248052,-0.21366600801480348,-0.0742411158806937,-0.14606545554210257,-0.29829871364434174,0.024334621855624742,0.7107270111424896,-0.019681605205244288,0.2762656832924216,0.27600779948775456,-0.14905882165150783,0.708174846312703,0.4658602409030393,-0.6186471708284375,-0.3678518825430853,-0.801684912554292,0.5945377986270836,-0.04195937564182381,1.082649186267561,0.4848552014792468,-0.6878968577744673,-0.4506140511870972,-0.22794346457799747,0.10760903159788601,-0.6899389234205103,-0.22249750190621034,0
PHOOCH,-3.168969749643435,2.9683829384032063,0.14435670993980107,-0.3912495419727317,2.332349216036499,-2.810268327936217,-0.9500465440361548,-1.3088712377743619,1.2119461531090623,0.012085603084265638,0.35247202008225426,6.714521264545199,1.183761841087691,2.4496701249844435,2.051018454402094,1.0438929029801398,-1.5254863853948524,3.435601201236566,-0.5078491114253065,2.4632856926961466,-3.3273344158814906,0.35949677598460755,-0.311866460702954,-0.31288211489348966,-0.3524059824954604,2.4347898688554204,-0.08591831201817574,1.2071179752397345,-0.465246660134231,-0.6429136052209847,0.43086888600582973,2.1010553265044725,0.03787637514962586,0.03787637514932024,-0.008266881577750447,-2.3131102105370522,-1.0362504293320263,1.6033595009370396,1.6033595009369082,2.3980789266803986,-2.6904420496599526,-0.7277749136107798,-0.09023018981724645,5.000411218384025,-3.748040625431513,0.7095505220919676,-3.1232192669197394,4.790177501809121,-2.263728358465645,-0.5486414476288726,-0.15189204046251678,-0.8116031184190319,0.22563303441292756,-0.6055159030692188,-0.3373190038169634,-0.3700391335467676,-0.5116644145219348,-2.1054985424495927,0.004502137184031357,0.3046309299879458,0.17705719815936147,0.39513870857774763,-0.43756975899027156,-2.3615826851356254,-0.6172178902548011,2.606258171719958,-0.010143228756094491,-1.5617231123026833,-0.9476123543478272,0.5463931861751125,-0.14789150615482854,-0.5949189750206512,-0.592870673214231,0
STRDEC,2.287934441585706,2.621917722187119,5.083206229635291,3.258462173094215,-6.080860050999201,-3.440528310749286,-0.5276034623113881,3.121393280730211,1.1044187106110903,2.711188189246905,-1.290624181209663,1.5166757578103276,-3.1384773317314005,-1.8850517772931967,-2.589787775836553,5.037118398665594,10.107161050038453,1.1567753725897898,-2.060248695602918,-3.2957802312883535,4.312068818707031,1.44605190151968,0.38789791677894014,-1.1811788466761404,0.2722793009201611,6.920185418334959,-0.01899729560086821,1.0391718337625744,-0.22646891001068514,-1.5292327050176957,-0.2672305842091945,2.1899115663229707,-3.1180056277418857,-3.11800562774217,-0.7124135099167589,4.630530360260069,-9.527412696284786,5.646835058120488,5.646835058120841,-2.963341618214674,3.2157057076722144,-1.9138032006057712,-0.3644534347858199,2.26800737811262,-2.96078419318983,0.02188233158856298,0.24286338588215234,3.5033917614666468,-3.8301487708549034,-3.105423459141552,1.9130697539453803,-2.58878043855533,-3.006857141642196,-1.881434186333441,0.17600177633738764,-0.19843075971943053,-0.6020661505383279,-2.3089889468097793,1.4876827968094632,2.11714281012294,-0.7732975579413398,0.9044635597273825,-4.698460043626443,-4.178331322889469,1.0910797547364888,0.9013307725595632,2.6079485513899874,0.7797309616948941,-1.2393320958559273,0.7912154828686426,0.2149956885969056,-0.8866349057402028,0.5302133650006556,0
CERBRA,2.161591326754949,-0.5512479065685799,-2.210468448406026,-1.0234581171702157,-0.5105564799821756,-0.0431850726474314,-0.39627766513433005,1.2723089156740803,0.1330598128246036,-0.35231942339225963,-0.59353347487813,0.7822457534858954,-2.4873211289536856,1.5044994560727187,1.3924071222845276,1.852230496206176,1.3987748273275038,0.8435246472726281,3.3848509676200176,0.4595254472375458,-0.16278317697855108,-0.24775320718298377,0.27415738713617016,0.003249245542065332,-0.002205255271306787,-0.699964887277518,0.7906050654691283,-0.6505688195043969,-0.1278974078272847,1.153987923599388,-0.11479131139273478,0.7678455843539197,0.10065430560605879,0.10065430560664486,0.8825879037986795,-1.1534662080131923,0.9834927294060793,-0.11916175978706472,-0.11916175978689815,1.1935026435702039,-2.1235287373515117,-3.036774220772811,2.8090287673814296,1.4584484321006772,-2.467678021515221,-0.5918216443300112,4.127056622465886,-3.419449812176362,-0.803040091609834,-0.04941008829394714,0.1857425997565957,-0.5171016479656451,-0.553760194496985,-0.5795306910125536,-0.06417743717140681,0.010537943929543525,-0.2509978674833214,-2.310401619195972,2.681986103514774,-0.0465516580652818,-0.9941076035804292,-2.7683968000404877,-1.7311508297126665,2.5158383318234288,0.6404302263391362,-1.273547669446649,0.5129948199950467,0.27793703028439953,-0.2664331538007683,0.8001198061065774,-0.6898225881551577,0.7535856531557397,-0.7504607791830614,0
TROTRO,12.007665959318256,-6.949439564334984,-5.699355805528233,-0.8054114154150818,9.389694820976022,3.7737623093825166,6.929049798564684,-5.437417594723304,-5.977125360597227,1.1525818595013009,-1.4080265465906614,-19.269414072078106,20.262167365328317,-4.019804839140305,0.17414828246983624,-4.195027210454124,-1.5674469803842248,-21.18159387056884,4.092563003587847,0.10372858674314667,-5.684994082431741,-1.0891691575072762,-1.4124067338647224,0.8839173160975416,-1.0025483366178942,-2.101806024481839,-0.7920001543926168,-1.3853100527803413,-2.0424073115560173,2.1671352328489966,-3.1409799162788823,-1.2613798757319767,-0.41234269083547465,-0.4123426908360404,-2.0556763158754854,4.739749518697471,-3.4342356356713473,-6.1125414741218975,-6.112541474121485,-1.142047349466566,7.578415165348693,-2.0189727596589897,-0.5065914312092664,0.929720496715798,-5.824951440127832,0.2934004347920983,1.4873407176563482,-1.3025694520981983,-0.2580720658624313,-1.6123266238903284,1.5053088327225634,-1.6101110120785485,-1.2284740232680158,0.14368763039126384,-0.6552195710541253,-0.81301467624479,-2.4855359628225777,-3.8441852700968195,3.276698231130309,1.3200010507244406,-3.3701535651550514,-4.453284167890234,-2.222714541437099,1.1062909442110165,-3.0798620906685508,0.5346269685850445,-1.5683728255445561,5.214894061888283,0.07840687123349087,0.7372373542618523,-1.5699129709545692,1.9698440838187636,-2.076417904389454,0
PARCRI,1.206102956958134,0.6795913224340402,2.2316465724550145,-1.7641091479102955,-1.3304855223539929,-0.28491730966285683,-0.720824271540195,1.4660013554421845,-0.20248184146084042,0.5079950157857078,0.5002846679886571,-2.5665673159769202,0.34614600883242425,-2.7067860950506,-0.9806169061057338,0.1536486500218929,1.51248406553213,-2.0910293713815755,2.0466751667364065,1.020871075370874,1.6088145619421756,-0.9188098093779862,0.3484958519870689,-0.1121580097054345,0.4028841710503975,-0.8589833520558979,0.4994795931377842,0.6469123447848374,0.11233618659033125,0.43471918554491795,-0.0725759866536852,0.45744818576251517,-0.940074253023478,-0.9400742530236383,-0.31412482538138714,0.7512329423816906,-0.25636307733318153,-0.031576635097689876,-0.03157663509778343,0.8928829941042085,-1.2194709265058161,0.3229102392456538,-0.377505644837657,0.2966579956968121,-0.3341681016393,-1.4628462061888479,0.9895306416319257,1.2073826678885904,-0.8055489370230754,0.06557206539050128,0.4154898392569815,0.08291338883998192,-0.7436276785251514,-0.4213729895698747,0.26616625201577626,-0.0008782989119434046,-0.6118268356433302,-0.8664559863241096,-0.4146866318532427,0.42843081439245106,-0.400730254068835,-0.2648143379426428,0.9175750292575519,-0.3491353665124928,1.023685645502219,0.5846886062270925,-1.0543906465675221,-1.1716922776745469,-0.3877772529185108,-0.8508411079141533,-0.5952690340974761,-0.12844646492683703,-1.1942880402963034,0
STRTUR,-1.170933307169216,-3.7114417472392325,3.4517391646579445,0.3048601004607106,-2.0482203588249086,-2.5255942338965953,3.1142809709848374,2.6750240633832236,-2.5157943998459213,2.4097025006366626,-0.2986784860385658,-1.6368461672814032,7.3430262741973875,-4.0798620968771555,-0.9711660203951126,-0.008124519262116145,4.343766120210694,-2.44334371061684,1.561181023330726,-4.1444635562206695,2.9248871574995268,0.8209492953373059,0.002656302290219756,0.13103594963863302,-0.03148783164057724,-0.9780818993425641,0.1575019236183507,-0.021612554006429585,-0.6655526134876937,0.35275985536271764,0.28056532331372536,-2.6538061752126896,-1.6881445953023648,-1.6881445953017333,-3.3566721042298977,8.587864670725004,-4.125096609741475,-0.3493002863466803,-0.3493002863471702,-4.462744654425507,6.887007187717789,0.7924939896315208,-1.3970567618801306,-2.7981777571310866,1.4757299473055676,0.38294537000554046,5.785461740540391,-7.300071455009532,-0.4108152542934981,0.09559997651196776,-0.8330245905756636,1.273233503812722,-0.849803427623461,-0.2857956756387486,0.7427196884874548,-0.20262573801361525,-0.04195581624519899,-0.21879482573320652,-1.393962170960719,-1.5120834471234785,1.8553596850158371,0.08241594762083515,-2.44248157022186,-1.0008322059248067,0.025861420755713765,-1.5381708040939526,3.2584055803936303,2.386538100821251,-0.16466426797938252,-0.6210825192254121,-0.419875660349166,0.3784870387253231,0.6421259547075064,0
